"","danceability","energy","key","loudness","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","saved"
"7151",0.683,0.361,0,-13.383,0.0362,0.178,0.00149,0.0557,0.849,139.815,187333,4,0
"716",0.487,0.546,8,-10.738,0.0257,0.859,0.611,0.244,0.657,88.148,200533,4,0
"7171",0.558,0.539,9,-12.86,0.0296,0.339,0.217,0.133,0.496,136.049,359360,4,0
"7181",0.536,0.924,2,-6.273,0.0676,0.0392,0.000112,0.342,0.346,121.964,238893,4,0
"7191",0.574,0.699,11,-8.109,0.0551,0.000164,0.805,0.595,0.929,144.724,211760,4,0
"7211",0.382,0.642,2,-7.659,0.0395,0.76,0.00947,0.386,0.777,63.009,156960,4,0
"7221",0.456,0.323,5,-13.053,0.0337,0.711,0.032,0.204,0.418,120.937,364160,4,0
"7231",0.59,0.815,5,-8.308,0.0886,0.0296,0.834,0.0992,0.483,99.99,356240,5,0
"7241",0.451,0.322,7,-9.868,0.0444,0.623,0.00177,0.0975,0.265,143.667,301693,4,0
"725",0.443,0.737,0,-4.509,0.0293,0.00149,0.0032,0.121,0.746,115.277,312227,4,0
"7261",0.344,0.272,11,-13.318,0.0354,0.976,0.91,0.121,0.401,75.766,185400,4,0
"7271",0.373,0.659,7,-7.218,0.0321,0.764,0.000285,0.102,0.479,129.742,210360,4,0
"7281",0.508,0.325,2,-11.627,0.037,0.96,0.00259,0.188,0.274,92.187,250533,4,0
"7291",0.526,0.819,1,-8.364,0.139,0.013,0.0138,0.664,0.664,146.231,231907,4,0
"7301",0.425,0.795,2,-5.37,0.0478,0.0227,0.0174,0.0685,0.367,148.414,267387,4,0
"7321",0.525,0.635,5,-7.805,0.0239,0.147,0.000114,0.122,0.668,82.445,192028,4,0
"733",0.55,0.682,2,-8.802,0.067,0.573,1.27e-05,0.174,0.571,83.479,180427,4,0
"7341",0.652,0.493,5,-9.113,0.0289,0.212,0.538,0.188,0.723,168.554,187680,4,0
"735",0.545,0.416,0,-14.886,0.0307,0.327,0.0743,0.166,0.413,137.588,326813,4,0
"7361",0.76,0.63,10,-8.125,0.0299,0.307,0.152,0.0477,0.751,130.968,226360,4,0
"738",0.645,0.618,8,-6.305,0.0372,0.819,0.912,0.16,0.0445,107.153,268053,5,0
"739",0.707,0.405,0,-9.044,0.0261,0.327,0,0.144,0.518,106.638,256533,4,0
"740",0.246,0.605,3,-5.78,0.0383,0.943,0.917,0.138,0.262,203.224,204347,4,0
"741",0.492,0.525,9,-14.665,0.0335,0.179,0,0.0642,0.937,159.952,217773,4,0
"742",0.694,0.93,2,-4.116,0.0377,0.031,0.566,0.127,0.829,134.302,215200,4,0
"743",0.457,0.575,5,-5.875,0.0781,0.429,0,0.138,0.702,68.952,215227,4,0
"744",0.558,0.937,8,-5.316,0.0483,0.00138,0,0.0807,0.761,112.021,161747,4,0
"747",0.361,0.656,0,-6.331,0.0297,0.000371,0.884,0.611,0.037,108.328,293267,4,0
"748",0.393,0.443,9,-14.09,0.0256,0.121,0.000129,0.0976,0.51,88.531,173267,4,0
"749",0.575,0.716,5,-5.298,0.0254,2.03e-05,0.00234,0.0819,0.429,93.287,283132,4,0
"750",0.347,0.298,3,-14.461,0.04,0.979,0.925,0.178,0.542,86.254,164547,4,0
"751",0.775,0.535,2,-9.848,0.137,0.201,4.03e-06,0.0769,0.903,81.188,177649,4,0
"752",0.477,0.559,11,-9.076,0.0404,0.617,0.931,0.318,0.144,131.992,173334,4,0
"753",0.601,0.466,1,-12.661,0.134,0.0691,0.213,0.11,0.137,97.323,148373,4,0
"755",0.764,0.606,7,-8.754,0.155,0.107,0.179,0.267,0.717,165.797,183200,4,0
"756",0.742,0.61,0,-8.345,0.0341,0.14,0.285,0.144,0.874,140.971,213800,4,0
"757",0.507,0.239,9,-15.099,0.0352,0.766,0.000793,0.121,0.514,77.873,225307,4,0
"758",0.708,0.441,11,-12.931,0.196,0.242,0.000147,0.0899,0.724,125.191,196000,4,0
"759",0.495,0.415,3,-10.202,0.037,0.611,0.818,0.9,0.275,62.071,180911,4,0
"760",0.659,0.57,2,-12.29,0.0321,0.557,1.42e-06,0.2,0.962,132.727,127160,4,0
"763",0.418,0.448,2,-13.883,0.0989,0.05,0.04,0.106,0.376,162.436,456640,4,0
"764",0.508,0.618,9,-10.533,0.0373,0.00383,6.13e-06,0.501,0.684,115.553,179440,4,0
"765",0.556,0.617,0,-10.063,0.0331,0.758,0,0.157,0.489,128.729,302507,4,0
"766",0.821,0.528,4,-11.749,0.0463,0.117,0.0702,0.0816,0.345,92.128,249413,4,0
"767",0.402,0.439,3,-12.55,0.0561,0.605,0.4,0.143,0.329,103.371,128693,4,0
"769",0.688,0.68,9,-6.602,0.0302,0.294,0.804,0.0858,0.921,132.98,369601,4,0
"770",0.614,0.821,4,-9.471,0.0544,0.000129,0.93,0.0489,0.652,142.379,359413,4,0
"771",0.637,0.494,5,-10.735,0.043,0.253,0.876,0.0722,0.118,135.009,642653,4,0
"772",0.373,0.626,10,-7.249,0.0364,0.0019,0.000118,0.628,0.358,142.589,367187,4,0
"773",0.553,0.0902,2,-21.491,0.043,0.984,0.91,0.1,0.289,89.369,273760,4,0
"774",0.581,0.781,1,-8.89,0.0443,0.119,0.0189,0.0786,0.933,87.757,181773,4,0
"775",0.684,0.502,8,-10.985,0.0299,0.557,0.00287,0.0855,0.664,95.889,205813,4,0
"776",0.445,0.537,4,-11.292,0.0264,0.018,0.884,0.126,0.5,75.655,331493,4,0
"777",0.58,0.441,0,-9.863,0.121,0.0655,0.0808,0.172,0.781,117.945,263722,4,0
"778",0.658,0.402,0,-12.245,0.0324,0.127,0,0.0792,0.247,89.521,121040,4,0
"779",0.769,0.437,9,-13.235,0.0644,0.274,0.00376,0.0711,0.925,108.813,303667,4,0
"780",0.571,0.698,9,-5.056,0.0353,0.0824,0.0037,0.279,0.61,91.647,226200,4,0
"781",0.391,0.824,11,-6.874,0.16,0.089,0.728,0.0835,0.791,155.817,320387,4,0
"782",0.46,0.395,11,-10.959,0.0364,0.719,0,0.11,0.182,108.647,164240,4,0
"783",0.66,0.52,1,-7.72,0.0342,0.312,1.37e-06,0.108,0.429,118.936,249520,4,0
"784",0.514,0.589,2,-8.249,0.032,0.0658,5.34e-05,0.0862,0.726,115.283,253227,4,0
"785",0.282,0.478,5,-7.944,0.0429,0.857,0.908,0.131,0.0399,119.902,222267,4,0
"786",0.742,0.671,5,-8.142,0.0407,0.794,0.00441,0.122,0.591,127.359,438280,4,0
"787",0.574,0.271,11,-7.139,0.0262,0.857,0.221,0.0922,0.0855,139.51,280893,4,0
"788",0.652,0.706,11,-7.45,0.24,0.0769,0.61,0.585,0.546,92.968,177120,4,0
"789",0.679,0.311,2,-14.171,0.0735,0.00964,0.839,0.0614,0.382,137.407,186501,4,0
"790",0.719,0.236,7,-9.063,0.0329,0.774,0,0.0622,0.837,112.27,121013,4,0
"792",0.82,0.73,4,-6.543,0.0805,0.388,0,0.152,0.689,151.564,251809,4,0
"793",0.792,0.451,6,-16.682,0.056,0.113,0.679,0.0694,0.607,109.735,310600,4,0
"794",0.364,0.279,5,-19.817,0.035,0.918,0.957,0.111,0.618,155.709,191093,4,0
"795",0.501,0.448,11,-10.482,0.0342,0.334,0.719,0.119,0.0967,151.991,333163,4,0
"796",0.535,0.605,11,-9.715,0.0355,0.164,0.401,0.558,0.399,90.922,193987,4,0
"797",0.767,0.755,1,-5.772,0.213,0.192,0,0.223,0.956,139.103,247587,4,0
"798",0.639,0.557,4,-7.401,0.0342,0.957,0.792,0.137,0.356,119.648,241773,3,0
"799",0.576,0.805,7,-9.282,0.0758,0.329,0.537,0.124,0.783,167.931,247720,4,0
"800",0.529,0.496,7,-10.655,0.0356,0.978,0.763,0.135,0.906,156.422,438907,4,0
"801",0.29,0.837,11,-6.633,0.0837,0.00138,0.157,0.377,0.202,158.394,379786,4,0
"803",0.512,0.691,8,-6.794,0.0384,0.164,0.000241,0.11,0.518,121.807,413640,4,0
"804",0.326,0.699,4,-6.187,0.0322,0.357,0.546,0.0993,0.348,89.981,402994,4,0
"805",0.408,0.839,2,-13.92,0.0602,0.24,0.495,0.707,0.276,103.404,374933,4,0
"806",0.545,0.507,0,-7.534,0.0392,0.349,2.92e-06,0.157,0.695,124.311,212147,4,0
"807",0.723,0.432,1,-7.891,0.418,0.103,0.218,0.0883,0.711,163.973,173687,4,0
"808",0.565,0.391,4,-10.675,0.032,0.317,0.523,0.163,0.17,115.555,244470,4,0
"809",0.722,0.702,0,-11.226,0.0421,0.945,0.899,0.107,0.829,118.987,357773,4,0
"810",0.889,0.489,9,-11.923,0.0546,0.0117,0.173,0.0886,0.83,117.348,223467,4,0
"811",0.646,0.335,6,-16.622,0.0557,0.836,0.775,0.0942,0.362,117.688,218436,4,0
"812",0.8,0.024,0,-20.703,0.0524,0.963,0.207,0.101,0.309,148.57,505147,4,0
"813",0.409,0.608,4,-10.016,0.0312,0.156,0.0581,0.288,0.859,147.966,308307,4,0
"814",0.622,0.799,6,-11.399,0.0598,0.0426,0.759,0.122,0.405,149.955,230844,4,0
"815",0.64,0.377,0,-13.078,0.0306,0.77,0.736,0.092,0.328,102.758,182560,4,0
"816",0.305,0.0826,4,-21.086,0.0389,0.855,0.78,0.109,0.0345,84.524,549080,4,0
"817",0.76,0.641,0,-9.54,0.0374,0.0772,0.897,0.139,0.876,100.978,229387,4,0
"818",0.613,0.799,8,-10.91,0.0512,0.719,0.542,0.117,0.529,105.283,314453,4,0
"819",0.492,0.347,5,-11.65,0.0335,0.561,0.394,0.15,0.134,126.187,364307,4,0
"820",0.718,0.745,5,-11.265,0.037,0.0299,0.524,0.0918,0.706,109.379,282386,4,0
"821",0.47,0.593,5,-9.384,0.0346,0.311,0.671,0.126,0.146,175.998,261987,3,0
"822",0.619,0.605,8,-3.218,0.0334,0.023,0.0152,0.123,0.764,100.57,224153,4,0
"823",0.26,0.393,2,-9.416,0.0291,0.725,0.0287,0.078,0.0335,142.222,355613,4,0
"824",0.397,0.654,9,-8.622,0.0657,0.000166,0.666,0.0558,0.759,168.859,426867,4,0
"825",0.713,0.46,2,-10.346,0.0426,0.182,0.897,0.094,0.483,135.482,304213,4,0
"826",0.484,0.735,0,-11.941,0.0511,0.195,0.894,0.698,0.788,107.837,756971,4,0
"827",0.97,0.517,0,-9.645,0.117,0.135,0.0133,0.073,0.963,110.152,356608,4,0
"829",0.48,0.647,9,-6.356,0.0482,0.213,0.637,0.0888,0.275,140.008,255453,3,0
"830",0.439,0.361,9,-12.662,0.0305,0.691,0.305,0.213,0.112,136.794,254133,4,0
"831",0.353,0.813,7,-4.814,0.0362,0.21,0.408,0.324,0.371,168.135,327133,4,0
"832",0.653,0.7,11,-15.138,0.038,0.692,0.859,0.102,0.51,132.944,233883,4,0
"833",0.804,0.872,6,-7.931,0.052,0.00595,0.521,0.211,0.856,110.409,259027,4,0
"834",0.627,0.949,9,-5.03,0.0414,0.091,0,0.0636,0.87,142.015,313960,4,0
"835",0.696,0.448,2,-13.402,0.0435,0.31,0.000204,0.0662,0.883,112.874,204600,4,0
"836",0.362,0.376,0,-14.392,0.0417,0.086,0.291,0.0846,0.34,152.046,249733,4,0
"837",0.37,0.911,9,-4.362,0.0625,0.0507,0.0146,0.0699,0.707,152.426,338080,4,0
"838",0.92,0.561,6,-7.837,0.229,0.0213,0,0.136,0.883,114.015,239813,4,0
"839",0.48,0.827,7,-6.712,0.0414,0.445,0.341,0.56,0.974,178.136,194080,4,0
"840",0.659,0.672,0,-12.431,0.068,0.1,0.000665,0.198,0.393,88.444,241467,4,0
"841",0.601,0.56,4,-12.534,0.0281,0.508,2.32e-05,0.119,0.835,105.009,290893,4,0
"842",0.586,0.975,10,-4.066,0.12,0.0648,0.0324,0.702,0.561,159.997,224173,4,0
"843",0.697,0.756,1,-7.971,0.0884,0.0589,0,0.383,0.785,96.015,299093,4,0
"844",0.752,0.854,7,-4.08,0.0359,0.0212,0.22,0.0843,0.649,108.456,374840,4,0
"845",0.903,0.684,1,-8.507,0.184,0.0697,0.0169,0.278,0.682,114.874,332800,4,0
"846",0.701,0.701,5,-10.323,0.123,0.525,0.047,0.235,0.884,110.718,448914,4,0
"848",0.796,0.518,7,-8.707,0.0577,0.0381,0.00299,0.348,0.376,77.643,305333,4,0
"850",0.674,0.591,6,-8.589,0.0758,0.432,5.64e-05,0.11,0.732,98.454,221667,4,0
"851",0.49,0.536,7,-10.83,0.0382,0.0391,0.371,0.116,0.732,118.008,638427,4,0
"852",0.631,0.604,7,-9.936,0.141,0.127,0,0.22,0.639,101.925,255130,4,0
"853",0.458,0.823,1,-7.744,0.0428,0.469,2.26e-06,0.179,0.687,100.421,198813,4,0
"854",0.916,0.684,11,-12.284,0.0842,0.00492,0.66,0.0815,0.858,122.195,164960,4,0
"855",0.277,0.828,9,-9.009,0.0536,0.0105,0.521,0.143,0.34,156.363,198529,4,0
"856",0.458,0.227,8,-10.74,0.0308,0.892,4.63e-05,0.0941,0.132,115.516,323187,4,0
"857",0.477,0.566,2,-12.274,0.335,0.238,0,0.122,0.778,167.907,297493,4,0
"858",0.497,0.51,8,-10.525,0.075,0.693,0.0312,0.332,0.373,111.742,913827,4,0
"859",0.702,0.851,2,-5.92,0.0434,0.00261,0.121,0.0859,0.508,118.004,264707,4,0
"860",0.362,0.796,7,-8.733,0.0674,0.00412,0.81,0.342,0.456,144.102,508773,4,0
"861",0.141,0.937,9,-5.749,0.13,0.000404,0.751,0.455,0.0424,90.948,247427,4,0
"862",0.682,0.43,0,-10.946,0.0572,0.213,0.182,0.0901,0.628,134.496,377627,4,0
"863",0.683,0.708,4,-6.852,0.0289,0.518,2.08e-05,0.175,0.969,106.446,155133,4,0
"865",0.658,0.39,9,-15.714,0.0462,0.926,0.929,0.106,0.702,76.518,223160,4,0
"866",0.212,0.66,2,-7.822,0.0566,0.00268,0.144,0.364,0.482,170.246,161741,4,0
"867",0.554,0.329,5,-13.648,0.0297,0.76,0.129,0.101,0.629,169.718,122441,4,0
"868",0.678,0.905,7,-5.526,0.0784,0.0568,0.0239,0.24,0.898,90.092,243787,4,0
"869",0.308,0.554,2,-9.621,0.0436,0.00137,0.916,0.131,0.435,90.526,166853,4,0
"870",0.626,0.619,9,-10.957,0.142,0.182,0.000394,0.0614,0.608,98.229,151520,4,0
"871",0.431,0.597,9,-12.934,0.194,0.353,0.42,0.153,0.617,136.241,325733,4,0
"872",0.445,0.846,8,-6.401,0.0367,0.458,0.972,0.13,0.477,175.259,235653,4,0
"873",0.751,0.61,5,-14.946,0.043,0.0139,0.913,0.089,0.0375,125.237,480133,4,0
"874",0.375,0.243,11,-12.811,0.0621,0.957,0,0.124,0.239,76.139,98693,4,0
"875",0.639,0.69,5,-6.903,0.029,0.446,0.0636,0.313,0.291,127.288,65747,4,0
"876",0.317,0.86,7,-5.584,0.0432,0.0867,0.892,0.142,0.364,91.906,270000,4,0
"877",0.407,0.94,7,-0.89,0.0858,0.284,7.68e-06,0.238,0.702,107.952,193811,4,0
"878",0.195,0.883,2,-7.082,0.0631,8.71e-05,1.58e-05,0.36,0.33,158.219,267633,4,0
"879",0.602,0.455,7,-15.298,0.0392,0.787,0.793,0.0679,0.754,92.037,408467,4,0
"880",0.658,0.577,5,-5.638,0.0356,0.0856,0.000122,0.129,0.557,87.933,120720,4,0
"881",0.362,0.507,1,-11.244,0.0396,0.0177,0.217,0.113,0.439,146.741,634440,3,0
"882",0.688,0.733,9,-5.768,0.244,0.525,0.0175,0.14,0.877,95.705,238561,4,0
"883",0.577,0.38,5,-10.099,0.0265,0.139,0.111,0.166,0.402,132.45,429858,4,0
"884",0.607,0.469,1,-10.248,0.0297,0.261,0.4,0.0953,0.485,118.669,555883,4,0
"885",0.769,0.807,10,-11.584,0.0487,0.018,0.898,0.227,0.954,95.064,119373,4,0
"886",0.765,0.526,0,-7.732,0.0323,0.24,1.18e-05,0.144,0.775,113.253,159250,4,0
"887",0.593,0.332,9,-7.609,0.0399,0.701,0.019,0.162,0.694,190.129,214765,3,0
"888",0.656,0.375,5,-10.531,0.0631,0.699,3.62e-06,0.155,0.83,137.981,224867,4,0
"889",0.259,0.495,4,-7.273,0.0303,0.0526,5.35e-05,0.13,0.143,99.019,339510,3,0
"890",0.596,0.744,7,-10.175,0.0407,0.161,0.895,0.161,0.41,93.171,140251,4,0
"891",0.628,0.655,0,-7.042,0.0443,0.266,0.188,0.106,0.168,121.566,413133,4,0
"892",0.562,0.691,5,-12.899,0.0571,0.551,0.879,0.121,0.748,98.483,366200,4,0
"893",0.603,0.783,6,-4.023,0.062,0.449,7.96e-06,0.119,0.775,172.041,173104,4,0
"894",0.498,0.771,6,-13.287,0.0369,2.6e-05,0.827,0.81,0.917,96.945,314773,4,0
"895",0.723,0.361,7,-17.88,0.0753,0.795,0.913,0.073,0.856,104.896,411347,4,0
"896",0.806,0.491,5,-10.245,0.0336,0.218,4.34e-05,0.166,0.748,106.524,264800,4,0
"897",0.724,0.745,4,-7.453,0.0566,0.0447,0.764,0.0546,0.658,99.974,377493,4,0
"898",0.56,0.561,10,-11.359,0.0341,0.0314,0.00715,0.0583,0.698,137.773,467307,4,0
"899",0.749,0.587,4,-12.963,0.0596,0.472,0.00756,0.0527,0.71,156.415,213603,4,0
"900",0.534,0.663,9,-5.679,0.0395,0.0106,0.0184,0.0708,0.315,104.927,303573,4,0
"901",0.77,0.449,0,-13.184,0.0345,0.745,0.363,0.0749,0.777,111.488,181387,4,0
"902",0.322,0.837,5,-6.865,0.0483,0.083,0.533,0.245,0.543,108.724,427747,3,0
"904",0.518,0.725,0,-3.282,0.0539,0.423,0.0836,0.068,0.69,104.527,252368,4,0
"905",0.851,0.458,1,-12.52,0.0559,0.26,0.0883,0.0453,0.927,138.723,159907,4,0
"906",0.687,0.731,8,-7.774,0.108,0.0293,0.00836,0.163,0.601,110.957,259464,4,0
"907",0.483,0.365,2,-14.455,0.0963,0.118,0.0076,0.0785,0.576,122.92,245133,3,0
"908",0.6,0.37,2,-12.345,0.0376,0.183,9.94e-05,0.153,0.254,127.453,380453,4,0
"909",0.162,0.353,7,-13.506,0.034,0.968,0.778,0.128,0.11,77.99,228787,1,0
"910",0.398,0.471,3,-10.009,0.0354,0.382,0.0428,0.584,0.598,76.854,160160,4,0
"911",0.363,0.355,2,-13.968,0.036,0.0952,0.559,0.0949,0.437,178.911,331373,4,0
"912",0.779,0.411,5,-17.37,0.0322,0.626,0.853,0.0848,0.941,113.08,429000,4,0
"913",0.674,0.31,9,-15.314,0.0326,0.552,0,0.0947,0.69,105.235,235107,4,0
"914",0.365,0.54,11,-13.078,0.0497,0.693,0.598,0.0947,0.254,111.997,425227,4,0
"915",0.727,0.724,2,-8.982,0.0398,0.0888,0.271,0.292,0.519,111.741,472867,4,0
"916",0.573,0.458,1,-13.196,0.0292,0.314,0.00216,0.0845,0.748,103.719,153467,3,0
"917",0.491,0.442,5,-10.491,0.027,0.541,1.73e-05,0.266,0.716,108.57,160360,4,0
"918",0.0926,0.206,2,-18.415,0.0483,0.829,0.702,0.0973,0.0377,88.018,310037,4,0
"919",0.465,0.866,11,-6.185,0.0863,0.26,0.00838,0.155,0.84,155.022,354960,4,0
"920",0.624,0.732,7,-6.452,0.0259,0.0748,0.78,0.106,0.564,122.558,463545,4,0
"921",0.437,0.427,0,-14.619,0.0415,0.804,0.376,0.0859,0.27,121.783,357573,4,0
"922",0.598,0.531,4,-15.073,0.0824,0.674,0.796,0.094,0.314,113.179,190960,4,0
"923",0.698,0.618,11,-10.089,0.0856,0.317,0.147,0.0984,0.448,110.019,232267,4,0
"925",0.417,0.5,7,-6.449,0.0263,0.575,0.0883,0.102,0.241,130.531,357200,4,0
"926",0.599,0.469,2,-13.686,0.0283,0.7,0.858,0.178,0.545,93.093,299960,4,0
"927",0.539,0.383,0,-12.634,0.0297,0.237,0.245,0.361,0.466,113.95,193308,4,0
"928",0.761,0.873,3,-6.366,0.0496,0.444,0.016,0.0601,0.818,100.131,243827,4,0
"929",0.474,0.198,7,-17.662,0.0344,0.965,0.816,0.0863,0.171,66.229,228027,4,0
"930",0.752,0.721,6,-11.068,0.0444,0.0853,0.325,0.153,0.55,125.04,272067,4,0
"931",0.63,0.767,3,-11.201,0.23,0.299,0,0.278,0.637,125.74,183653,4,0
"932",0.396,0.424,2,-9.766,0.0291,0.334,0.472,0.0829,0.0398,83.787,329387,4,0
"933",0.616,0.774,10,-6.604,0.0789,0.00996,0.432,0.452,0.737,128.491,261240,4,0
"934",0.274,0.331,1,-12.188,0.04,0.983,0.912,0.102,0.112,144.389,216507,5,0
"935",0.556,0.891,9,-8.55,0.0617,0.83,0.00789,0.662,0.406,132.571,151640,3,0
"936",0.565,0.306,2,-6.797,0.0273,0.91,0.101,0.312,0.247,77.181,206027,4,0
"937",0.771,0.513,7,-10.42,0.354,0.349,0.5,0.117,0.499,107.963,258667,4,0
"938",0.757,0.554,2,-11.227,0.0675,0.0854,0.00942,0.0925,0.881,116.958,359893,4,0
"939",0.542,0.525,2,-11.915,0.0348,0.445,0.0957,0.0794,0.107,101.888,508933,4,0
"940",0.731,0.609,10,-8.616,0.0342,0.498,0.882,0.1,0.931,95.057,315120,4,0
"941",0.203,0.62,4,-6.429,0.0382,0.785,0.646,0.737,0.376,171.557,324560,4,0
"942",0.47,0.391,10,-9.131,0.0374,0.685,0.765,0.479,0.0769,122.466,256267,4,0
"943",0.481,0.747,6,-6.27,0.0513,0.373,0.0437,0.102,0.827,110.994,244013,4,0
"944",0.768,0.246,1,-14.923,0.031,0.543,0.00312,0.0858,0.486,120.017,289027,4,0
"945",0.415,0.455,1,-17.743,0.0336,0.606,0.946,0.306,0.841,168.468,308400,4,0
"946",0.525,0.594,4,-14.033,0.0907,0.161,0.949,0.0751,0.0703,157.917,223640,4,0
"947",0.675,0.0853,8,-23.541,0.0427,0.722,0.807,0.092,0.396,87.814,117733,4,0
"948",0.406,0.585,0,-13.407,0.0395,3.44e-06,0.374,0.077,0.672,62.236,154707,4,0
"949",0.238,0.0536,0,-28.218,0.0515,0.974,0.948,0.106,0.116,68.031,142467,3,0
"950",0.516,0.834,3,-7.571,0.0688,0.333,0.911,0.0997,0.585,149.008,206565,4,0
"951",0.606,0.913,9,-7.865,0.0417,0.0154,0.905,0.326,0.817,146.15,195307,4,0
"952",0.6,0.869,10,-5.591,0.0795,0.403,0.0205,0.0683,0.687,152.06,387560,4,0
"953",0.695,0.737,2,-7.498,0.0649,0.511,0.405,0.291,0.964,94.483,177656,4,0
"954",0.596,0.779,8,-11.361,0.0388,0.376,0.0134,0.231,0.798,109.533,258893,4,0
"955",0.608,0.256,0,-16.36,0.0427,0.756,0.368,0.0985,0.702,107.027,366492,4,0
"956",0.736,0.845,1,-5.693,0.043,0.258,0.00351,0.101,0.87,122.921,268600,4,0
"957",0.691,0.896,1,-4.929,0.0966,0.262,0.000474,0.277,0.648,103.959,236815,4,0
"958",0.351,0.0079,10,-27.866,0.0323,0.964,0.944,0.0949,0.041,132.805,520533,4,0
"959",0.621,0.485,11,-13.429,0.219,0.108,0.13,0.156,0.14,183.391,343000,4,0
"960",0.752,0.844,9,-8.705,0.0398,0.0462,0.131,0.0782,0.78,124.013,473333,4,0
"961",0.557,0.607,0,-10.088,0.0578,0.00266,0.771,0.33,0.235,73.061,186397,4,0
"962",0.527,0.91,4,-5.767,0.0485,0.00662,0.0163,0.208,0.545,122.985,241213,4,0
"963",0.664,0.483,1,-10.904,0.0382,0.32,0.782,0.0844,0.374,132.96,145654,4,0
"964",0.472,0.653,3,-6.484,0.0338,0.0431,0.075,0.299,0.525,139.885,267789,4,0
"965",0.5,0.638,9,-12.595,0.0297,0.45,0,0.132,0.852,137.57,208293,4,0
"966",0.602,0.726,11,-12.715,0.0393,0.387,0.0108,0.331,0.902,116.614,242120,4,0
"967",0.817,0.932,1,-4.053,0.248,0.312,0.0106,0.284,0.69,85.051,271400,4,0
"968",0.503,0.329,0,-11.404,0.0338,0.804,0.31,0.165,0.108,61.662,200680,4,0
"969",0.686,0.675,2,-10.831,0.054,0.0884,0.114,0.0911,0.603,146.534,292747,4,0
"970",0.679,0.482,0,-9.732,0.0593,0.31,0.0357,0.369,0.361,81.438,160832,4,0
"971",0.758,0.845,2,-8.021,0.272,0.121,0,0.328,0.944,76.882,321507,4,0
"972",0.77,0.947,5,-6.651,0.145,0.129,0.445,0.343,0.649,106.688,289827,4,0
"973",0.371,0.901,2,-4.664,0.0426,0.0199,0.918,0.131,0.649,177.952,220093,4,0
"974",0.612,0.277,2,-11.348,0.0355,0.59,2.24e-05,0.118,0.444,98.581,164467,4,0
"975",0.16,0.446,6,-11.343,0.0365,0.728,0.69,0.102,0.161,81.524,98214,4,0
"976",0.84,0.393,5,-15.199,0.0405,0.557,2.9e-06,0.102,0.809,128.234,180600,4,0
"977",0.684,0.751,7,-6.902,0.134,0.0185,0.0138,0.294,0.894,96.522,127133,4,0
"978",0.389,0.685,3,-5.351,0.049,0.0823,2.52e-05,0.0712,0.514,73.057,227040,4,0
"979",0.598,0.234,10,-15.212,0.0505,0.872,0.656,0.142,0.786,108.907,105813,4,0
"980",0.297,0.365,5,-8.348,0.0325,0.933,0.0274,0.0769,0.261,176.672,315707,4,0
"981",0.684,0.69,7,-14.435,0.0448,0.133,0.048,0.351,0.192,119.986,190676,4,0
"982",0.551,0.469,2,-8.393,0.0296,0.327,0.161,0.0939,0.498,75.495,252256,4,0
"983",0.641,0.93,10,-7.544,0.0528,0.129,0.0397,0.109,0.902,90.805,660480,4,0
"984",0.759,0.526,7,-13.435,0.0587,0.0879,0.772,0.0537,0.822,89.761,149173,4,0
"985",0.588,0.674,11,-10.767,0.233,0.735,0.457,0.125,0.508,84.631,421307,4,0
"986",0.773,0.86,1,-6.762,0.128,0.0208,0.0151,0.182,0.461,99.994,344796,4,0
"987",0.742,0.321,0,-13.728,0.0315,0.963,0.0432,0.11,0.613,107.349,246800,4,0
"988",0.486,0.268,8,-13.025,0.0266,0.102,3.12e-05,0.116,0.296,84.065,315649,4,0
"989",0.465,0.414,4,-9.411,0.0281,0.761,0.000565,0.21,0.332,78.091,275933,4,0
"990",0.658,0.814,3,-4.961,0.0395,0.427,0.685,0.253,0.649,131.978,220613,4,0
"991",0.551,0.463,6,-7.642,0.0387,0.527,0.00145,0.101,0.328,80.44,269707,4,0
"992",0.717,0.801,5,-5.345,0.0337,0.283,7.55e-06,0.0807,0.959,111.001,316814,4,0
"993",0.496,0.592,9,-9.164,0.0444,0.106,0.717,0.0787,0.542,93.603,415720,4,0
"994",0.555,0.717,5,-8.621,0.0337,0.158,0.926,0.428,0.505,135.01,266813,4,0
"995",0.576,0.564,8,-9.008,0.0456,0.232,0.00145,0.0607,0.449,103.373,323667,4,0
"996",0.634,0.529,0,-10.026,0.0284,0.784,0.000805,0.0902,0.451,122.015,394840,4,0
"997",0.338,0.456,0,-10.008,0.027,0.537,0.331,0.0925,0.347,171.819,314753,4,0
"998",0.721,0.774,11,-5.258,0.0624,0.128,0,0.0992,0.896,133.512,228973,4,0
"999",0.825,0.679,11,-7.408,0.05,0.0164,0.838,0.0468,0.613,91.674,209067,4,0
"1000",0.246,0.947,0,-3.04,0.0847,0.148,3.05e-05,0.0814,0.292,131.839,367569,4,0
"1001",0.253,0.546,10,-15.576,0.033,0.941,0.879,0.688,0.526,135.547,228067,4,0
"1002",0.534,0.377,5,-15.203,0.103,0.509,0,0.0947,0.638,90.123,241680,4,0
"1003",0.884,0.214,0,-15.332,0.102,0.853,0.856,0.0977,0.214,99.678,289440,4,0
"1004",0.9,0.513,9,-14.449,0.0484,0.984,0.95,0.281,0.968,132.927,234559,4,0
