danceability, energy, key, loudness, mode, speechiness, acousticness, instrumentalness, liveness, valence, tempo, type, id, uri, track_href, analysis_url, duration_ms, time_signature
0.839, 0.585, 2, -7.738, 1, 0.153, 0.478, 0.00281, 0.0435, 0.89, 89.821, audio_features, 1DrlLvlYd1FIjNavRm6NdX, spotify:track:1DrlLvlYd1FIjNavRm6NdX, https://api.spotify.com/v1/tracks/1DrlLvlYd1FIjNavRm6NdX, https://api.spotify.com/v1/audio-analysis/1DrlLvlYd1FIjNavRm6NdX, 181260, 4
0.653, 0.944, 8, -6.98, 1, 0.078, 0.429, 0.899, 0.114, 0.729, 89.072, audio_features, 61rjspU9Rmf2NdrSmkVv0v, spotify:track:61rjspU9Rmf2NdrSmkVv0v, https://api.spotify.com/v1/tracks/61rjspU9Rmf2NdrSmkVv0v, https://api.spotify.com/v1/audio-analysis/61rjspU9Rmf2NdrSmkVv0v, 260320, 4
0.512, 0.488, 8, -8.215, 1, 0.0398, 0.0009, 0.9, 0.12, 0.0665, 75.969, audio_features, 3mdo1znA61tI2RVALup1ft, spotify:track:3mdo1znA61tI2RVALup1ft, https://api.spotify.com/v1/tracks/3mdo1znA61tI2RVALup1ft, https://api.spotify.com/v1/audio-analysis/3mdo1znA61tI2RVALup1ft, 210573, 1
0.75, 0.859, 7, -8.835, 1, 0.0438, 0.357, 0.818, 0.0893, 0.867, 154.031, audio_features, 0CxpSmyxzz6sFbnBSnZhPV, spotify:track:0CxpSmyxzz6sFbnBSnZhPV, https://api.spotify.com/v1/tracks/0CxpSmyxzz6sFbnBSnZhPV, https://api.spotify.com/v1/audio-analysis/0CxpSmyxzz6sFbnBSnZhPV, 213187, 4
0.689, 0.83, 8, -8.774, 1, 0.0954, 0.539, 0, 0.0882, 0.815, 140.732, audio_features, 3SWZ9fHtWMxwkFok5qhhpO, spotify:track:3SWZ9fHtWMxwkFok5qhhpO, https://api.spotify.com/v1/tracks/3SWZ9fHtWMxwkFok5qhhpO, https://api.spotify.com/v1/audio-analysis/3SWZ9fHtWMxwkFok5qhhpO, 171560, 4
0.526, 0.489, 1, -6.249, 0, 0.22, 0.153, 0.103, 0.135, 0.53, 113.913, audio_features, 6ilAaPHhxDFaaNS65fzQwF, spotify:track:6ilAaPHhxDFaaNS65fzQwF, https://api.spotify.com/v1/tracks/6ilAaPHhxDFaaNS65fzQwF, https://api.spotify.com/v1/audio-analysis/6ilAaPHhxDFaaNS65fzQwF, 276893, 1
0.388, 0.507, 9, -13.082, 0, 0.0381, 0.0197, 0.349, 0.214, 0.477, 134.696, audio_features, 0eoRS3ljPBewklaBlCpj3m, spotify:track:0eoRS3ljPBewklaBlCpj3m, https://api.spotify.com/v1/tracks/0eoRS3ljPBewklaBlCpj3m, https://api.spotify.com/v1/audio-analysis/0eoRS3ljPBewklaBlCpj3m, 177640, 4
0.496, 0.59, 2, -9.598, 1, 0.0262, 0.00299, 0.791, 0.123, 0.159, 109.481, audio_features, 5QXWop3bfB8Jm1tUnHgZIZ, spotify:track:5QXWop3bfB8Jm1tUnHgZIZ, https://api.spotify.com/v1/tracks/5QXWop3bfB8Jm1tUnHgZIZ, https://api.spotify.com/v1/audio-analysis/5QXWop3bfB8Jm1tUnHgZIZ, 432693, 4
0.433, 0.637, 0, -8.138, 1, 0.0283, 0.00956, 0.0849, 0.123, 0.21, 109.924, audio_features, 3OiBc6E43P6Y5LoqNbbMKf, spotify:track:3OiBc6E43P6Y5LoqNbbMKf, https://api.spotify.com/v1/tracks/3OiBc6E43P6Y5LoqNbbMKf, https://api.spotify.com/v1/audio-analysis/3OiBc6E43P6Y5LoqNbbMKf, 337240, 4
0.691, 0.752, 6, -11.47, 0, 0.0455, 0.463, 0.00103, 0.595, 0.97, 126.005, audio_features, 5lWSa1rmuSL6OBPOnkAqoa, spotify:track:5lWSa1rmuSL6OBPOnkAqoa, https://api.spotify.com/v1/tracks/5lWSa1rmuSL6OBPOnkAqoa, https://api.spotify.com/v1/audio-analysis/5lWSa1rmuSL6OBPOnkAqoa, 220667, 4
0.723, 0.539, 0, -8.041, 1, 0.038, 0.0412, 0.0132, 0.0343, 0.283, 108.946, audio_features, 1v0ufp7FLTFcykUGOmFZKa, spotify:track:1v0ufp7FLTFcykUGOmFZKa, https://api.spotify.com/v1/tracks/1v0ufp7FLTFcykUGOmFZKa, https://api.spotify.com/v1/audio-analysis/1v0ufp7FLTFcykUGOmFZKa, 298133, 4
0.47, 0.763, 10, -7.224, 0, 0.0343, 1.38e-05, 0.788, 0.0745, 0.495, 108.353, audio_features, 5B9AtHNUQTDSziK1XKlqEo, spotify:track:5B9AtHNUQTDSziK1XKlqEo, https://api.spotify.com/v1/tracks/5B9AtHNUQTDSziK1XKlqEo, https://api.spotify.com/v1/audio-analysis/5B9AtHNUQTDSziK1XKlqEo, 374973, 4
0.408, 0.895, 1, -6.027, 1, 0.196, 0.00964, 0, 0.51, 0.531, 171.695, audio_features, 47oZliHl6rjY2en9Tujkgc, spotify:track:47oZliHl6rjY2en9Tujkgc, https://api.spotify.com/v1/tracks/47oZliHl6rjY2en9Tujkgc, https://api.spotify.com/v1/audio-analysis/47oZliHl6rjY2en9Tujkgc, 227760, 4
0.293, 0.792, 7, -3.747, 1, 0.0363, 0.00855, 0.0111, 0.133, 0.697, 161.933, audio_features, 4CHDLQA19PRKRCtpBIzASe, spotify:track:4CHDLQA19PRKRCtpBIzASe, https://api.spotify.com/v1/tracks/4CHDLQA19PRKRCtpBIzASe, https://api.spotify.com/v1/audio-analysis/4CHDLQA19PRKRCtpBIzASe, 202160, 4
0.292, 0.59, 9, -10.316, 1, 0.0603, 0.00263, 0.18, 0.895, 0.181, 134.603, audio_features, 2vqwdTke6zGoS4le7Zwe2g, spotify:track:2vqwdTke6zGoS4le7Zwe2g, https://api.spotify.com/v1/tracks/2vqwdTke6zGoS4le7Zwe2g, https://api.spotify.com/v1/audio-analysis/2vqwdTke6zGoS4le7Zwe2g, 604623, 4
0.411, 0.939, 4, -0.383, 0, 0.172, 0.236, 0.000157, 0.054, 0.303, 97.503, audio_features, 3FJbueXe4fcYszl9i4U2gX, spotify:track:3FJbueXe4fcYszl9i4U2gX, https://api.spotify.com/v1/tracks/3FJbueXe4fcYszl9i4U2gX, https://api.spotify.com/v1/audio-analysis/3FJbueXe4fcYszl9i4U2gX, 200413, 4
0.239, 0.669, 11, -5.388, 0, 0.0503, 0.147, 0.448, 0.0833, 0.358, 159.556, audio_features, 04CU0mOB98TZKgq35iFCf7, spotify:track:04CU0mOB98TZKgq35iFCf7, https://api.spotify.com/v1/tracks/04CU0mOB98TZKgq35iFCf7, https://api.spotify.com/v1/audio-analysis/04CU0mOB98TZKgq35iFCf7, 356520, 4
0.593, 0.85, 7, -5.796, 1, 0.0427, 0.375, 0.0557, 0.571, 0.498, 107.031, audio_features, 3g7VAnSddlg5ovDDvrZlyR, spotify:track:3g7VAnSddlg5ovDDvrZlyR, https://api.spotify.com/v1/tracks/3g7VAnSddlg5ovDDvrZlyR, https://api.spotify.com/v1/audio-analysis/3g7VAnSddlg5ovDDvrZlyR, 261049, 4
0.726, 0.537, 0, -8.896, 1, 0.113, 0.316, 0, 0.0707, 0.887, 96.91, audio_features, 3370Ds8ImF9Hua2YlD6c9T, spotify:track:3370Ds8ImF9Hua2YlD6c9T, https://api.spotify.com/v1/tracks/3370Ds8ImF9Hua2YlD6c9T, https://api.spotify.com/v1/audio-analysis/3370Ds8ImF9Hua2YlD6c9T, 145707, 4
0.53, 0.623, 1, -9.141, 1, 0.048, 0.0222, 0.0363, 0.123, 0.701, 169.967, audio_features, 2CGMrYr5wbfQ0m3kV93kvm, spotify:track:2CGMrYr5wbfQ0m3kV93kvm, https://api.spotify.com/v1/tracks/2CGMrYr5wbfQ0m3kV93kvm, https://api.spotify.com/v1/audio-analysis/2CGMrYr5wbfQ0m3kV93kvm, 321087, 4
0.463, 0.749, 11, -8.118, 0, 0.0891, 0.00796, 0.00219, 0.0558, 0.888, 183.048, audio_features, 0xMEF2WiqKWTIG7Krjungw, spotify:track:0xMEF2WiqKWTIG7Krjungw, https://api.spotify.com/v1/tracks/0xMEF2WiqKWTIG7Krjungw, https://api.spotify.com/v1/audio-analysis/0xMEF2WiqKWTIG7Krjungw, 179653, 4
0.378, 0.818, 7, -10.459, 1, 0.0635, 0.000278, 0.00195, 0.0522, 0.647, 120.726, audio_features, 7dlvtSJgkXSOKtTH8OAHDY, spotify:track:7dlvtSJgkXSOKtTH8OAHDY, https://api.spotify.com/v1/tracks/7dlvtSJgkXSOKtTH8OAHDY, https://api.spotify.com/v1/audio-analysis/7dlvtSJgkXSOKtTH8OAHDY, 271124, 4
0.283, 0.367, 10, -8.969, 1, 0.0283, 0.203, 0.396, 0.0978, 0.0674, 140.533, audio_features, 2OjfWicW5RmrP5tKIcWrAx, spotify:track:2OjfWicW5RmrP5tKIcWrAx, https://api.spotify.com/v1/tracks/2OjfWicW5RmrP5tKIcWrAx, https://api.spotify.com/v1/audio-analysis/2OjfWicW5RmrP5tKIcWrAx, 514290, 4
0.457, 0.58, 9, -8.132, 1, 0.096, 0.415, 0.305, 0.335, 0.038, 180.051, audio_features, 63AYMkPl6rRn9m9NuUMrxI, spotify:track:63AYMkPl6rRn9m9NuUMrxI, https://api.spotify.com/v1/tracks/63AYMkPl6rRn9m9NuUMrxI, https://api.spotify.com/v1/audio-analysis/63AYMkPl6rRn9m9NuUMrxI, 457741, 4
0.526, 0.95, 9, -3.462, 1, 0.261, 0.07, 0.00116, 0.21, 0.361, 99.041, audio_features, 29gAUokzTrxKQ9W0g55CKo, spotify:track:29gAUokzTrxKQ9W0g55CKo, https://api.spotify.com/v1/tracks/29gAUokzTrxKQ9W0g55CKo, https://api.spotify.com/v1/audio-analysis/29gAUokzTrxKQ9W0g55CKo, 222867, 4
0.37, 0.886, 8, -4.64, 0, 0.0422, 0.0284, 0, 0.268, 0.349, 89.448, audio_features, 3XRYNy2nrlqwEZnpsGMGXk, spotify:track:3XRYNy2nrlqwEZnpsGMGXk, https://api.spotify.com/v1/tracks/3XRYNy2nrlqwEZnpsGMGXk, https://api.spotify.com/v1/audio-analysis/3XRYNy2nrlqwEZnpsGMGXk, 229947, 4
0.475, 0.965, 10, -4.933, 1, 0.0552, 0.0139, 0.0999, 0.27, 0.324, 146.006, audio_features, 4ZwPUKS2nsfJ6AhtWVGUuZ, spotify:track:4ZwPUKS2nsfJ6AhtWVGUuZ, https://api.spotify.com/v1/tracks/4ZwPUKS2nsfJ6AhtWVGUuZ, https://api.spotify.com/v1/audio-analysis/4ZwPUKS2nsfJ6AhtWVGUuZ, 181400, 4
0.24, 0.726, 0, -8.714, 1, 0.0396, 0.000301, 0.864, 0.0899, 0.27, 123.949, audio_features, 0wNkGjxuZwc9c6dLxhwscF, spotify:track:0wNkGjxuZwc9c6dLxhwscF, https://api.spotify.com/v1/tracks/0wNkGjxuZwc9c6dLxhwscF, https://api.spotify.com/v1/audio-analysis/0wNkGjxuZwc9c6dLxhwscF, 696200, 4
0.479, 0.852, 10, -5.811, 0, 0.0387, 0.00105, 0.128, 0.62, 0.456, 110.006, audio_features, 7nAWCllwPCMNpPRDOP1eMF, spotify:track:7nAWCllwPCMNpPRDOP1eMF, https://api.spotify.com/v1/tracks/7nAWCllwPCMNpPRDOP1eMF, https://api.spotify.com/v1/audio-analysis/7nAWCllwPCMNpPRDOP1eMF, 228937, 4
0.206, 0.943, 7, -3.267, 1, 0.0885, 1.18e-05, 0.502, 0.125, 0.149, 128.46, audio_features, 2SIgTrGrUzm9k5oOElXRJY, spotify:track:2SIgTrGrUzm9k5oOElXRJY, https://api.spotify.com/v1/tracks/2SIgTrGrUzm9k5oOElXRJY, https://api.spotify.com/v1/audio-analysis/2SIgTrGrUzm9k5oOElXRJY, 293280, 4
0.577, 0.683, 1, -5.601, 0, 0.0522, 0.00879, 0.302, 0.113, 0.145, 100.892, audio_features, 5BkLKoARTfiJgl6waTOKn4, spotify:track:5BkLKoARTfiJgl6waTOKn4, https://api.spotify.com/v1/tracks/5BkLKoARTfiJgl6waTOKn4, https://api.spotify.com/v1/audio-analysis/5BkLKoARTfiJgl6waTOKn4, 195627, 4
0.603, 0.686, 11, -9.461, 1, 0.0402, 0.00446, 0.186, 0.131, 0.465, 119.945, audio_features, 0XUg4SXrxxtNi2llt84eHL, spotify:track:0XUg4SXrxxtNi2llt84eHL, https://api.spotify.com/v1/tracks/0XUg4SXrxxtNi2llt84eHL, https://api.spotify.com/v1/audio-analysis/0XUg4SXrxxtNi2llt84eHL, 273059, 4
0.753, 0.876, 2, -9.737, 1, 0.138, 0.0371, 0.00122, 0.0908, 0.798, 120.788, audio_features, 3KQEaGulwYtq30T0yfKazN, spotify:track:3KQEaGulwYtq30T0yfKazN, https://api.spotify.com/v1/tracks/3KQEaGulwYtq30T0yfKazN, https://api.spotify.com/v1/audio-analysis/3KQEaGulwYtq30T0yfKazN, 403347, 4
0.406, 0.647, 7, -5.975, 1, 0.0278, 0.0315, 5.99e-05, 0.0508, 0.66, 101.292, audio_features, 0QBVmfj8nicnzfOhKWumZp, spotify:track:0QBVmfj8nicnzfOhKWumZp, https://api.spotify.com/v1/tracks/0QBVmfj8nicnzfOhKWumZp, https://api.spotify.com/v1/audio-analysis/0QBVmfj8nicnzfOhKWumZp, 144973, 4
0.666, 0.628, 1, -5.807, 1, 0.175, 0.0215, 0.00175, 0.0751, 0.607, 121.958, audio_features, 5lIcNEBH8qGLmph5EenmTm, spotify:track:5lIcNEBH8qGLmph5EenmTm, https://api.spotify.com/v1/tracks/5lIcNEBH8qGLmph5EenmTm, https://api.spotify.com/v1/audio-analysis/5lIcNEBH8qGLmph5EenmTm, 222507, 4
0.184, 0.816, 5, -3.795, 1, 0.0407, 0.021, 0.667, 0.0787, 0.594, 168.641, audio_features, 5a7uskQ3CAOniRFSQo6DBp, spotify:track:5a7uskQ3CAOniRFSQo6DBp, https://api.spotify.com/v1/tracks/5a7uskQ3CAOniRFSQo6DBp, https://api.spotify.com/v1/audio-analysis/5a7uskQ3CAOniRFSQo6DBp, 188227, 4
0.525, 0.905, 1, -3.377, 1, 0.042, 0.000827, 0.622, 0.0591, 0.734, 98.02, audio_features, 2rNEUYh8hyr29Q8M7nHv9O, spotify:track:2rNEUYh8hyr29Q8M7nHv9O, https://api.spotify.com/v1/tracks/2rNEUYh8hyr29Q8M7nHv9O, https://api.spotify.com/v1/audio-analysis/2rNEUYh8hyr29Q8M7nHv9O, 298880, 4
0.34, 0.805, 7, -3.397, 1, 0.0387, 0.0252, 0, 0.138, 0.651, 167.922, audio_features, 4SDkXXkN3SA9cfIyemqp0P, spotify:track:4SDkXXkN3SA9cfIyemqp0P, https://api.spotify.com/v1/tracks/4SDkXXkN3SA9cfIyemqp0P, https://api.spotify.com/v1/audio-analysis/4SDkXXkN3SA9cfIyemqp0P, 147467, 4
0.608, 0.856, 1, -6.27, 1, 0.0443, 0.00503, 0.661, 0.606, 0.72, 115.043, audio_features, 7ckSTfj9iJbZ49p5f86SHn, spotify:track:7ckSTfj9iJbZ49p5f86SHn, https://api.spotify.com/v1/tracks/7ckSTfj9iJbZ49p5f86SHn, https://api.spotify.com/v1/audio-analysis/7ckSTfj9iJbZ49p5f86SHn, 242693, 4
0.374, 0.914, 2, -7.954, 1, 0.0806, 0.0823, 0.744, 0.155, 0.393, 112.848, audio_features, 1hBrWzEjIWAmn7qIXKQNw3, spotify:track:1hBrWzEjIWAmn7qIXKQNw3, https://api.spotify.com/v1/tracks/1hBrWzEjIWAmn7qIXKQNw3, https://api.spotify.com/v1/audio-analysis/1hBrWzEjIWAmn7qIXKQNw3, 209453, 4
0.224, 0.925, 11, -1.71, 0, 0.0834, 0.000596, 1.35e-06, 0.0663, 0.378, 138.022, audio_features, 5vEE1d5gkv3pgfZyppLeX8, spotify:track:5vEE1d5gkv3pgfZyppLeX8, https://api.spotify.com/v1/tracks/5vEE1d5gkv3pgfZyppLeX8, https://api.spotify.com/v1/audio-analysis/5vEE1d5gkv3pgfZyppLeX8, 132760, 4
0.375, 0.965, 4, -4.588, 1, 0.153, 0.00282, 0.000278, 0.0573, 0.289, 94.339, audio_features, 3kRURM3BXkcSEGX7NrwXyG, spotify:track:3kRURM3BXkcSEGX7NrwXyG, https://api.spotify.com/v1/tracks/3kRURM3BXkcSEGX7NrwXyG, https://api.spotify.com/v1/audio-analysis/3kRURM3BXkcSEGX7NrwXyG, 156773, 4
0.481, 0.929, 11, -4.149, 0, 0.0471, 0.000689, 0, 0.116, 0.335, 98.442, audio_features, 6MLZXY8VnO8srdUEDL37yP, spotify:track:6MLZXY8VnO8srdUEDL37yP, https://api.spotify.com/v1/tracks/6MLZXY8VnO8srdUEDL37yP, https://api.spotify.com/v1/audio-analysis/6MLZXY8VnO8srdUEDL37yP, 133947, 4
0.616, 0.541, 10, -10.449, 1, 0.0618, 0.312, 0.85, 0.109, 0.585, 164.038, audio_features, 7eGKgpVkNraiJtJHL4CC1n, spotify:track:7eGKgpVkNraiJtJHL4CC1n, https://api.spotify.com/v1/tracks/7eGKgpVkNraiJtJHL4CC1n, https://api.spotify.com/v1/audio-analysis/7eGKgpVkNraiJtJHL4CC1n, 409120, 4
0.621, 0.962, 2, -6.469, 1, 0.0454, 0.282, 0.126, 0.132, 0.653, 143.99, audio_features, 1L8PsRYBgVQxpRDpy9qJ6v, spotify:track:1L8PsRYBgVQxpRDpy9qJ6v, https://api.spotify.com/v1/tracks/1L8PsRYBgVQxpRDpy9qJ6v, https://api.spotify.com/v1/audio-analysis/1L8PsRYBgVQxpRDpy9qJ6v, 229489, 4
0.247, 0.874, 2, -3.398, 0, 0.0545, 6.2e-06, 0.0709, 0.411, 0.305, 138.686, audio_features, 5qE73YiMazBlI4r7PuervC, spotify:track:5qE73YiMazBlI4r7PuervC, https://api.spotify.com/v1/tracks/5qE73YiMazBlI4r7PuervC, https://api.spotify.com/v1/audio-analysis/5qE73YiMazBlI4r7PuervC, 326387, 4
0.331, 0.914, 11, -7.158, 0, 0.511, 0.00589, 2.18e-05, 0.0499, 0.31, 185.777, audio_features, 4eQPhnfvgeb1wL0U0VN3mT, spotify:track:4eQPhnfvgeb1wL0U0VN3mT, https://api.spotify.com/v1/tracks/4eQPhnfvgeb1wL0U0VN3mT, https://api.spotify.com/v1/audio-analysis/4eQPhnfvgeb1wL0U0VN3mT, 126413, 4
0.721, 0.609, 4, -7.904, 1, 0.036, 0.58, 0.0102, 0.128, 0.815, 130.371, audio_features, 1ObsPp7jxAhaMCoj0E4hEF, spotify:track:1ObsPp7jxAhaMCoj0E4hEF, https://api.spotify.com/v1/tracks/1ObsPp7jxAhaMCoj0E4hEF, https://api.spotify.com/v1/audio-analysis/1ObsPp7jxAhaMCoj0E4hEF, 167250, 4
0.296, 0.432, 5, -8.677, 1, 0.0316, 0.00059, 0.899, 0.237, 0.216, 88.13, audio_features, 1tMHDdJEz8MFrkPFgwFACG, spotify:track:1tMHDdJEz8MFrkPFgwFACG, https://api.spotify.com/v1/tracks/1tMHDdJEz8MFrkPFgwFACG, https://api.spotify.com/v1/audio-analysis/1tMHDdJEz8MFrkPFgwFACG, 200667, 4
0.912, 0.781, 7, -7.018, 0, 0.0444, 0.074, 0.762, 0.348, 0.89, 119.978, audio_features, 2pucDx5Wyz9uHCou4wntHa, spotify:track:2pucDx5Wyz9uHCou4wntHa, https://api.spotify.com/v1/tracks/2pucDx5Wyz9uHCou4wntHa, https://api.spotify.com/v1/audio-analysis/2pucDx5Wyz9uHCou4wntHa, 400751, 4
0.282, 0.725, 8, -6.983, 0, 0.0741, 0.00185, 0.00825, 0.385, 0.432, 113.236, audio_features, 3wJU8VkajAbg3qLSFUAq6h, spotify:track:3wJU8VkajAbg3qLSFUAq6h, https://api.spotify.com/v1/tracks/3wJU8VkajAbg3qLSFUAq6h, https://api.spotify.com/v1/audio-analysis/3wJU8VkajAbg3qLSFUAq6h, 385600, 4
0.75, 0.925, 5, -4.961, 0, 0.0407, 0.349, 0.838, 0.197, 0.97, 123.854, audio_features, 280ug6L9DqErWjRYws1xp8, spotify:track:280ug6L9DqErWjRYws1xp8, https://api.spotify.com/v1/tracks/280ug6L9DqErWjRYws1xp8, https://api.spotify.com/v1/audio-analysis/280ug6L9DqErWjRYws1xp8, 605853, 4
0.668, 0.682, 2, -8.545, 1, 0.0358, 0.426, 0.918, 0.1, 0.836, 114.018, audio_features, 4y6Hfr14fqyrvuzVwTp0fp, spotify:track:4y6Hfr14fqyrvuzVwTp0fp, https://api.spotify.com/v1/tracks/4y6Hfr14fqyrvuzVwTp0fp, https://api.spotify.com/v1/audio-analysis/4y6Hfr14fqyrvuzVwTp0fp, 272582, 4
0.294, 0.491, 7, -11.296, 1, 0.0342, 0.444, 0.787, 0.109, 0.332, 110.367, audio_features, 5OergxMcg9vSZ43V5RbiHF, spotify:track:5OergxMcg9vSZ43V5RbiHF, https://api.spotify.com/v1/tracks/5OergxMcg9vSZ43V5RbiHF, https://api.spotify.com/v1/audio-analysis/5OergxMcg9vSZ43V5RbiHF, 399747, 3
0.659, 0.476, 2, -7.704, 0, 0.0717, 0.703, 2.41e-05, 0.159, 0.926, 118.326, audio_features, 2Nkkdxu07VARUdmb18ba9x, spotify:track:2Nkkdxu07VARUdmb18ba9x, https://api.spotify.com/v1/tracks/2Nkkdxu07VARUdmb18ba9x, https://api.spotify.com/v1/audio-analysis/2Nkkdxu07VARUdmb18ba9x, 178480, 4
0.542, 0.705, 9, -7.624, 1, 0.037, 0.255, 0.000125, 0.344, 0.64, 84.92, audio_features, 2mmTm9zcfU5JGhdd5W79Jv, spotify:track:2mmTm9zcfU5JGhdd5W79Jv, https://api.spotify.com/v1/tracks/2mmTm9zcfU5JGhdd5W79Jv, https://api.spotify.com/v1/audio-analysis/2mmTm9zcfU5JGhdd5W79Jv, 145107, 4
0.612, 0.64, 11, -9.43, 0, 0.0297, 0.00141, 0.0212, 0.917, 0.852, 87.84, audio_features, 2MM0QgfLkEQF5oukGchPr3, spotify:track:2MM0QgfLkEQF5oukGchPr3, https://api.spotify.com/v1/tracks/2MM0QgfLkEQF5oukGchPr3, https://api.spotify.com/v1/audio-analysis/2MM0QgfLkEQF5oukGchPr3, 213227, 4
0.637, 0.283, 10, -14.718, 1, 0.0323, 0.192, 0.248, 0.108, 0.133, 134.125, audio_features, 6PFu0gKRvsbd7rTLWJUUQ9, spotify:track:6PFu0gKRvsbd7rTLWJUUQ9, https://api.spotify.com/v1/tracks/6PFu0gKRvsbd7rTLWJUUQ9, https://api.spotify.com/v1/audio-analysis/6PFu0gKRvsbd7rTLWJUUQ9, 354067, 4
0.467, 0.645, 1, -7.614, 0, 0.0364, 0.101, 0.00524, 0.144, 0.71, 127.947, audio_features, 4xONa2vsxsDJr4xZxc18I8, spotify:track:4xONa2vsxsDJr4xZxc18I8, https://api.spotify.com/v1/tracks/4xONa2vsxsDJr4xZxc18I8, https://api.spotify.com/v1/audio-analysis/4xONa2vsxsDJr4xZxc18I8, 201707, 3
0.506, 0.671, 2, -6.454, 0, 0.0405, 0.058, 7.22e-06, 0.0737, 0.692, 108.546, audio_features, 7lJrfUAYPPKttRhVtbnsYr, spotify:track:7lJrfUAYPPKttRhVtbnsYr, https://api.spotify.com/v1/tracks/7lJrfUAYPPKttRhVtbnsYr, https://api.spotify.com/v1/audio-analysis/7lJrfUAYPPKttRhVtbnsYr, 246143, 4
0.679, 0.768, 0, -7.246, 1, 0.0787, 0.254, 0.0401, 0.0916, 0.685, 126.117, audio_features, 4R3i6bPqzQrOQGUmZNCgOe, spotify:track:4R3i6bPqzQrOQGUmZNCgOe, https://api.spotify.com/v1/tracks/4R3i6bPqzQrOQGUmZNCgOe, https://api.spotify.com/v1/audio-analysis/4R3i6bPqzQrOQGUmZNCgOe, 266627, 4
0.591, 0.793, 7, -6.218, 1, 0.0456, 0.00139, 0.0225, 0.369, 0.413, 125.035, audio_features, 6AkrUkcJvjV7XI1Y9XInOb, spotify:track:6AkrUkcJvjV7XI1Y9XInOb, https://api.spotify.com/v1/tracks/6AkrUkcJvjV7XI1Y9XInOb, https://api.spotify.com/v1/audio-analysis/6AkrUkcJvjV7XI1Y9XInOb, 268787, 4
0.504, 0.877, 4, -7.469, 0, 0.053, 0.000242, 2.66e-06, 0.293, 0.821, 106.272, audio_features, 0Hl2Vuhhhh8buesoxUk1DW, spotify:track:0Hl2Vuhhhh8buesoxUk1DW, https://api.spotify.com/v1/tracks/0Hl2Vuhhhh8buesoxUk1DW, https://api.spotify.com/v1/audio-analysis/0Hl2Vuhhhh8buesoxUk1DW, 104360, 4
0.404, 0.607, 9, -6.197, 0, 0.0328, 0.0116, 0.00122, 0.108, 0.134, 77.802, audio_features, 3zw6G70owywCriCNHKDQGH, spotify:track:3zw6G70owywCriCNHKDQGH, https://api.spotify.com/v1/tracks/3zw6G70owywCriCNHKDQGH, https://api.spotify.com/v1/audio-analysis/3zw6G70owywCriCNHKDQGH, 318551, 4
0.335, 0.817, 6, -6.159, 0, 0.0605, 0.0169, 0.98, 0.563, 0.245, 94.525, audio_features, 5DPbd8DX8iqVcLwSHEMYmT, spotify:track:5DPbd8DX8iqVcLwSHEMYmT, https://api.spotify.com/v1/tracks/5DPbd8DX8iqVcLwSHEMYmT, https://api.spotify.com/v1/audio-analysis/5DPbd8DX8iqVcLwSHEMYmT, 171829, 4
0.432, 0.325, 10, -16.33, 1, 0.0514, 0.0451, 0.0723, 0.255, 0.488, 126.273, audio_features, 3BiZ8inbHGmvmOmLMFNXYn, spotify:track:3BiZ8inbHGmvmOmLMFNXYn, https://api.spotify.com/v1/tracks/3BiZ8inbHGmvmOmLMFNXYn, https://api.spotify.com/v1/audio-analysis/3BiZ8inbHGmvmOmLMFNXYn, 231307, 3
0.202, 0.741, 9, -8.767, 0, 0.0565, 0.0138, 0.362, 0.101, 0.362, 140.498, audio_features, 2cjQdVcuTteaz44I0Cjs4f, spotify:track:2cjQdVcuTteaz44I0Cjs4f, https://api.spotify.com/v1/tracks/2cjQdVcuTteaz44I0Cjs4f, https://api.spotify.com/v1/audio-analysis/2cjQdVcuTteaz44I0Cjs4f, 248560, 4
0.893, 0.639, 2, -7.857, 1, 0.0549, 0.00226, 0.000315, 0.0382, 0.579, 134.963, audio_features, 1UfBAJfmofTffrae5ls6DA, spotify:track:1UfBAJfmofTffrae5ls6DA, https://api.spotify.com/v1/tracks/1UfBAJfmofTffrae5ls6DA, https://api.spotify.com/v1/audio-analysis/1UfBAJfmofTffrae5ls6DA, 267024, 4
0.3, 0.848, 5, -4.31, 0, 0.115, 0.0583, 0.00398, 0.192, 0.513, 156.559, audio_features, 3QwTs2IVUOVmQGFAHcqYBk, spotify:track:3QwTs2IVUOVmQGFAHcqYBk, https://api.spotify.com/v1/tracks/3QwTs2IVUOVmQGFAHcqYBk, https://api.spotify.com/v1/audio-analysis/3QwTs2IVUOVmQGFAHcqYBk, 198621, 3
0.742, 0.936, 4, -4.186, 0, 0.0868, 0.000816, 0.117, 0.31, 0.724, 106.012, audio_features, 1uW3aCxNmXGbsjaBJpJRVj, spotify:track:1uW3aCxNmXGbsjaBJpJRVj, https://api.spotify.com/v1/tracks/1uW3aCxNmXGbsjaBJpJRVj, https://api.spotify.com/v1/audio-analysis/1uW3aCxNmXGbsjaBJpJRVj, 191133, 4
0.514, 0.846, 0, -7.095, 1, 0.0458, 0.00181, 0.000128, 0.627, 0.589, 92.178, audio_features, 1E4r8aMHDP3j2tq8atKzzt, spotify:track:1E4r8aMHDP3j2tq8atKzzt, https://api.spotify.com/v1/tracks/1E4r8aMHDP3j2tq8atKzzt, https://api.spotify.com/v1/audio-analysis/1E4r8aMHDP3j2tq8atKzzt, 292800, 4
